id,count_blast,AvgIdBlast
A0A2M8HF01,300,89.23045333333333
A0A2M8HF06,61,96.52777049180328
A0A2M8HF24,299,85.92100668896322
A0A2M8HF26,58,92.2978448275862
A0A2M8HF27,146,91.75417808219179
A0A2M8HF29,191,88.98976439790574
A0A2M8HF30,105,91.63265714285714
A0A2M8HF36,29,96.39389655172413
A0A2M8HF41,6,94.71333333333332
A0A2M8HF42,46,94.16691304347826
A0A2M8HF57,10,93.1079
A0A2M8HF62,300,82.77848
A0A2M8HF79,33,93.00945454545455
A0A2M8HFB5,171,96.21054385964912
A0A2N0U7E6,96,95.1044375
A0A2N0U837,298,97.71042281879194
A0A2N0U8A1,290,92.86058965517242
A0A2N0U8Y6,233,96.11610729613734
A0A2N0UA49,250,87.881608
A0A2N0UBT0,170,96.16264117647059
A0A2N0UC86,251,96.01429880478088
A0A2N0UCJ8,211,96.10128909952607
A0A2N0UD03,47,97.15806382978724
A0A2N0UEC9,163,95.99013496932515
A0A2N0UFX2,244,94.79201639344262
A0A2N0UGB0,291,95.22827147766323
A0A2N0UGF8,9,91.83277777777778
A0A2N0UH11,137,93.54910218978102
A0A2N3IL11,300,89.97443
A0A2N3IL36,7,99.386
A0A2N3IL42,299,95.55774916387959
A0A2N3IL68,295,90.52062711864407
A0A2N3IL74,198,97.37159595959596
A0A2N3ILF2,5,96.66659999999999
A0A2N3ILG1,299,96.19828762541806
A0A2N3ILI5,230,95.24594347826087
A0A2N3ILK4,258,91.79508914728682
A0A2N3ILL3,146,91.21678082191781
A0A2N3ILL6,300,94.17979333333332
A0A2N3ILP0,288,96.78182291666667
A0A2N3ILP3,245,95.3553918367347
A0A2N3ILQ0,299,95.02320735785953
A0A2N3ILQ1,135,94.16296296296296
A0A2N3ILR3,82,91.73323170731707
A0A2N3ILR6,298,96.68115436241611
A0A2N3ILR9,184,97.2648097826087
A0A2N3ILT0,300,97.48176
A0A2N3ILT9,174,94.77591379310344
A0A2N3IM10,115,94.41275652173914
A0A2N3IM16,300,97.08825333333333
A0A2N3IM18,144,93.96779166666666
A0A2N3IM20,153,95.19681045751634
A0A2N3IM25,129,89.38272868217054
A0A2N3IM27,116,93.96551724137932
A0A2N3IM35,137,90.63186861313869
A0A2N3IM47,170,94.82302941176471
A0A2N3IMB3,237,95.7295864978903
A0A2N3IMB4,299,90.73553177257524
A0A2N3IMC0,204,92.55585294117647
A0A2N3IMC4,183,93.12545355191256
A0A2N3IMF4,107,92.26357943925233
A0A2N3IMK6,173,94.79090751445088
A0A2N3IMP0,289,95.57422837370243
A0A2N3IMR2,6,98.836
A0A2N3IMS5,92,92.89147826086956
A0A2N3IMV3,230,94.42620869565216
A0A2N3IMW2,148,95.09560135135135
A0A2N3IMY2,197,98.0640964467005
A0A2N3IMY4,275,95.93965818181817
A0A2N3IN00,220,96.47193636363637
A0A2N3IN53,82,96.14003658536586
A0A2N3IN69,299,97.38351505016722
A0A2N3IN78,159,97.53951572327044
A0A2N3INF0,299,91.69402675585285
A0A2N3ING2,286,95.47350699300699
A0A2N3INJ2,251,93.40564940239044
A0A2N3INJ5,295,95.95688813559322
A0A2N3INM0,198,91.84159595959595
A0A2N3INM9,179,92.9766312849162
A0A2N3INP9,12,93.30283333333334
A0A2N3IP26,267,95.01788014981274
A0A2N3IP32,10,97.9317
A0A2N3IP41,300,93.90160333333333
A0A2N3IP44,76,97.95997368421054
A0A2N3IP45,299,95.64150836120402
A0A2N3IP58,179,95.10705027932961
A0A2N3IP68,210,96.15004285714285
A0A2N3IP99,246,96.20032520325202
A0A2N3IPA5,298,93.41304026845637
A0A2N3IPA8,300,96.61974666666666
A0A2N3IPD6,1,100.0
A0A2N3IPE2,275,96.09374545454546
A0A2N3IPE3,296,97.71796959459459
A0A2N3IPH0,298,97.61568120805369
A0A2N3IPI9,253,95.98629644268775
A0A2N3IPJ1,100,87.70368
A0A2N3IPK4,296,97.49817567567567
A0A2N3IPK6,299,98.27781939799331
A0A2N3IPN3,299,96.17649498327759
A0A2N3IPQ5,246,96.38084146341463
A0A2N3IPR5,300,96.80583
A0A2N3IPR6,298,93.4088322147651
A0A2N3IPV5,222,90.7902927927928
A0A2N3IPV6,230,95.1940347826087
A0A2N3IPV9,210,95.9985619047619
A0A2N3IPX1,34,94.246
A0A2N3IPX4,10,97.63050000000001
A0A2N3IPX8,92,92.01464130434782
A0A2N3IPX9,109,94.92183486238531
A0A2N3IPY5,179,94.64613966480447
A0A2N3IPZ0,300,93.66586666666666
A0A2N3IQ08,300,96.73036666666667
A0A2N3IQ20,299,96.57326421404682
A0A2N3IQ29,236,94.99052118644067
A0A2N3IQ90,298,97.71456375838926
A0A2N3IQC3,153,96.27280392156862
A0A2N3IQC7,114,94.18173684210527
A0A2N3IQD0,70,96.73458571428571
A0A2N3IQE2,298,95.57771476510067
A0A2N3IQG4,261,97.64153256704981
A0A2N3IQH1,162,94.83017283950618
A0A2N3IQJ1,290,94.62828620689656
A0A2N3IQJ3,145,95.72909655172413
A0A2N3IQJ7,238,93.43081092436975
A0A2N3IQJ9,298,93.14239597315436
A0A2N3IQK4,285,94.12708421052632
A0A2N3IQL9,276,96.90165579710145
A0A2N3IQM1,51,94.94629411764704
A0A2N3IQQ7,299,94.05629431438126
A0A2N3IQT5,4,97.29724999999999
A0A2N3IQV2,253,95.86437154150198
A0A2N3IQW7,291,95.21362542955326
A0A2N3IQX3,286,96.41102097902098
A0A2N3IQY1,293,96.38249829351535
A0A2N3IR42,278,97.78969784172662
A0A2N3IR49,159,97.50636477987422
A0A2N3IR50,130,95.46436153846155
A0A2N3IR60,299,97.23321404682274
A0A2N3IR77,299,95.72739799331103
A0A2N3IRA1,167,91.51099401197604
A0A2N3IRC3,296,92.79228716216217
A0A2N3IRG6,285,96.53502105263158
A0A2N3IRH6,63,96.01939682539683
A0A2N3IRI6,245,93.20859591836735
A0A2N3IRI7,163,94.87871165644171
A0A2N3IRL1,168,91.17920833333334
A0A2N3IRL7,300,96.07014666666666
A0A2N3IRN0,273,82.40608058608059
A0A2N3IRP8,193,97.35658549222798
A0A2N3IRQ1,294,88.60007142857144
A0A2N3IRR5,123,96.17509756097562
A0A2N3IRS1,274,95.02659124087592
A0A2N3IRV2,299,96.04811036789299
A0A2N3IRW3,238,94.99123109243698
A0A2N3IRX7,300,93.99996
A0A2N3IRX8,258,91.83791860465116
A0A2N3IRY8,148,91.56539189189189
A0A2N3IS11,288,96.57194791666666
A0A2N3IS16,245,95.59984489795919
A0A2N3IS21,299,94.99329765886287
A0A2N3IS33,84,91.01509523809524
A0A2N3IS38,298,96.83135234899328
A0A2N3IS47,261,93.99697701149425
A0A2N3IS68,87,94.47229885057472
A0A2N3IS87,223,91.90451121076232
A0A2N3IS88,147,92.86235374149659
A0A2N3ISA9,255,95.81757647058824
A0A2N3ISC3,19,96.69884210526315
A0A2N3ISG5,116,94.28729310344826
A0A2N3ISH1,92,90.17747826086956
A0A2N3ISH8,107,91.40443925233645
A0A2N3ISI3,129,90.27832558139535
A0A2N3ISJ4,300,97.23053666666667
A0A2N3ISL8,144,93.77607638888888
A0A2N3ISN4,153,94.71422875816994
A0A2N3ISP7,143,90.5379020979021
A0A2N3IST6,277,96.11859566787003
A0A2N3ISV3,300,92.17711
A0A2N3ISV7,224,96.58969196428572
A0A2N3ISW1,55,91.73063636363636
A0A2N3ISY9,3,99.5
A0A2N3IT04,204,92.32841666666667
A0A2N3IT11,185,93.34212972972973
A0A2N3IT21,299,90.92564214046823
A0A2N3ITA4,171,96.51423976608189
A0A2N3ITE9,283,95.40251943462897
A0A2N3ITI9,206,94.88448543689321
A0A2N3ITK8,70,96.50565714285715
A0A2N3ITL3,151,96.4246357615894
A0A2N3ITM1,115,93.97659130434783
A0A2N3ITR2,123,91.78569105691057
A0A2N3ITR4,218,90.69694954128441
A0A2N3ITR5,233,95.22684120171674
A0A2N3ITV3,208,90.06644230769231
A0A2N3ITV8,63,96.3026984126984
A0A2N3ITX4,300,96.13625666666667
A0A2N3ITX5,299,95.92217391304348
A0A2N3IU08,295,93.88050508474576
A0A2N3IU21,89,95.20241573033707
A0A2N3IU25,215,93.44898139534884
A0A2N3IU44,296,95.78332094594595
A0A2N3IU48,117,93.54529914529914
A0A2N3IU52,300,98.02768
A0A2N3IU58,300,97.71218999999999
A0A2N3IU60,294,90.34728911564626
A0A2N3IU74,266,96.60808270676692
A0A2N3IU78,198,97.50938383838384
A0A2N3IUF1,260,94.71326538461538
A0A2N3IUI2,292,95.40515410958905
A0A2N3IUK2,256,94.368859375
A0A2N3IUQ0,200,97.50295
A0A2N3IUR0,106,93.16725471698112
A0A2N3IUR8,299,92.42891304347826
A0A2N3IUV4,299,95.04304347826087
A0A2N3IUW8,147,96.66480952380952
A0A2N3IUY0,246,95.49329674796748
A0A2N3IV08,251,94.07885657370518
A0A2N3IV38,100,86.84774999999999
A0A2N3IV42,299,91.66112709030101
A0A2N3IV57,18,95.31711111111112
A0A2N3IV64,18,95.30522222222221
A0A2N3IV72,11,98.35181818181819
A0A2N3IVA6,201,88.04770149253731
A0A2N3IVB3,150,93.30905333333334
A0A2N3IVB4,262,95.70304580152671
A0A2N3IVB5,298,96.18035906040268
A0A2N3IVB9,241,93.99880082987552
A0A2N3IVD2,290,95.81724137931035
A0A2N3IVF0,299,97.92137792642141
A0A2N3IVF1,282,94.36704609929079
A0A2N3IVG2,300,98.26446666666666
A0A2N3IVJ4,275,96.47348363636362
A0A2N3IVK1,115,93.62392173913044
A0A2N3IVL3,173,96.76017919075144
A0A2N3IVZ9,281,95.9937900355872
A0A2N3IW00,223,94.41723766816145
A0A2N3IW30,7,97.86857142857143
A0A2N3IW35,209,93.14633971291866
A0A2N3IW38,228,93.11381578947369
A0A2N3IW52,16,94.45075
A0A2N3IW77,294,90.84168367346939
A0A2N3IW81,113,97.16707079646018
A0A2N3IW86,71,92.63169014084508
A0A2N3IW92,297,95.11578114478114
A0A2N3IW99,297,96.67517508417508
A0A2N3IWB5,258,93.45727906976744
A0A2N3IWE0,248,84.0496129032258
A0A2N3IWE4,107,97.75763551401869
A0A2N3IWE9,95,97.37063157894738
A0A2N3IWF0,300,93.3125
A0A2N3IWI2,297,95.19136026936026
A0A2N3IWT7,27,97.41222222222223
A0A2N3IWX1,288,94.52777430555555
A0A2N3IWX5,53,91.47147169811322
A0A2N3IWZ3,179,93.05084357541901
A0A2N3IWZ8,293,96.17034129692833
A0A2N3IX00,125,94.490344
A0A2N3IX42,87,87.84524137931035
A0A2N3IX54,300,95.03833333333333
A0A2N3IX56,292,91.7963595890411
A0A2N3IX60,121,95.4545867768595
A0A2N3IX69,33,96.28569696969697
A0A2N3IX82,222,92.9105855855856
A0A2N3IX87,299,95.20534113712375
A0A2N3IX93,64,93.126671875
A0A2N3IX95,278,93.91957913669064
A0A2N3IXA4,232,92.58005603448277
A0A2N3IXB5,285,92.63566666666667
A0A2N3IXB9,41,90.60826829268292
A0A2N3IXD1,45,94.92293333333333
A0A2N3IXI2,300,89.74877666666667
A0A2N3IXI4,45,94.00157777777778
A0A2N3IXL3,238,95.73859243697478
A0A2N3IXL7,297,88.79878787878789
A0A2N3IXL9,84,94.70503571428571
A0A2N3IXN6,132,89.16780303030303
A0A2N3IXP8,294,96.21554761904761
A0A2N3IXQ5,298,95.64310402684563
A0A2N3IXV5,299,95.35378929765886
A0A2N3IXX5,219,92.77458904109588
A0A2N3IXY2,185,93.73974054054054
A0A2N3IXY4,171,96.52038596491228
A0A2N3IY46,296,93.09880743243244
A0A2N3IY59,133,95.37491729323308
A0A2N3IY63,297,91.87813804713805
A0A2N3IY69,300,94.72626
A0A2N3IY76,164,95.9600731707317
A0A2N3IY78,284,96.21042253521126
A0A2N3IY87,268,82.29438059701492
A0A2N3IY96,256,95.86206640625
A0A2N3IYA9,285,93.7635894736842
A0A2N3IYD5,55,88.36692727272727
A0A2N3IYH2,273,95.44564102564102
A0A2N3IYL5,55,91.72145454545455
A0A2N3IYM3,224,96.63885714285713
A0A2N3IYN4,300,92.17243666666667
A0A2N3IYQ1,300,96.84312333333334
A0A2N3IYQ5,300,95.28056666666667
A0A2N3IYQ8,73,94.87156164383562
A0A2N3IYR8,300,97.51160666666667
A0A2N3IYS8,115,94.67998260869565
A0A2N3IYT8,223,93.73995515695067
A0A2N3IYU2,124,96.20766129032258
A0A2N3IYU7,101,96.58243564356435
A0A2N3IYV9,300,93.67186000000001
A0A2N3IYY1,300,96.49209333333333
A0A2N3IYY6,298,95.24642953020135
A0A2N3IYZ6,231,92.38355411255411
A0A2N3IZ14,195,96.96228205128206
A0A2N3IZ20,189,93.68878306878307
A0A2N3IZ33,136,96.01103676470588
A0A2N3IZ41,98,95.9275306122449
A0A2N3IZ48,123,92.25268292682927
A0A2N3IZ72,226,95.93480973451328
A0A2N3IZ73,96,99.02163541666665
A0A2N3IZ85,297,95.99870707070707
A0A2N3IZ89,249,97.51000401606424
A0A2N3IZA3,296,93.06265202702703
A0A2N3IZA4,300,96.65607333333334
A0A2N3IZE3,151,93.89270860927152
A0A2N3IZF2,184,96.77139673913044
A0A2N3IZF8,52,90.43675
A0A2N3IZG0,67,94.2144776119403
A0A2N3IZG8,277,98.27750180505416
A0A2N3IZG9,258,95.1951511627907
A0A2N3IZN2,299,94.16817056856188
A0A2N3IZN4,300,96.78231666666666
A0A2N3IZP0,298,95.21556711409396
A0A2N3IZP7,300,93.69100666666667
A0A2N3IZQ5,275,94.27524
A0A2N3IZQ8,279,95.10247670250897
A0A2N3IZQ9,300,98.06363333333333
A0A2N3IZS5,244,95.88083196721311
A0A2N3IZV8,289,94.3065847750865
A0A2N3J001,223,93.75826905829597
A0A2N3J024,152,97.23421052631579
A0A2N3J071,273,90.50167032967032
A0A2N3J087,300,95.71653333333333
A0A2N3J0C4,285,96.07750175438596
A0A2N3J0D0,205,95.29011219512196
A0A2N3J0D3,298,96.42074161073826
A0A2N3J0D8,296,95.06286148648648
A0A2N3J0G8,299,96.8775618729097
A0A2N3J0I0,209,93.33232535885169
A0A2N3J0I5,252,96.15345634920635
A0A2N3J0K2,51,92.60137254901962
A0A2N3J0N8,77,96.98167532467532
A0A2N3J0P8,228,92.7346754385965
A0A2N3J0T1,5,98.5106
A0A2N3J0V1,282,95.78175177304965
A0A2N3J0V7,95,97.7558
A0A2N3J0X2,104,92.03581730769231
A0A2N3J0X8,107,96.02906542056076
A0A2N3J0Y3,248,84.14903629032258
A0A2N3J143,233,94.24552360515021
A0A2N3J160,297,96.6025925925926
A0A2N3J166,290,92.50867586206897
A0A2N3J171,63,95.95555555555555
A0A2N3J185,207,90.47280193236715
A0A2N3J188,299,95.97565551839466
A0A2N3J1A6,300,97.33572
A0A2N3J1E4,282,96.52020212765957
A0A2N3J1J8,78,94.03948717948718
A0A2N3J1K1,125,95.83705599999999
A0A2N3J1L2,92,95.49510869565216
A0A2N3J1L3,294,92.49549999999999
A0A2N3J1L8,299,94.78801672240802
A0A2N3J1M7,74,96.47637837837837
A0A2N3J1S2,87,87.31919540229885
A0A2N3J1S5,130,93.01513076923078
A0A2N3J1T1,50,94.1347
A0A2N3J1U0,33,96.29745454545454
A0A2N3J1V0,293,92.05452559726962
A0A2N3J1W0,300,92.97116333333334
A0A2N3J1Y5,7,99.54771428571429
A0A2N3J235,217,90.06464516129031
A0A2N3J262,38,92.4982105263158
A0A2N3J269,300,95.80488
A0A2N3J282,19,95.21521052631579
A0A2N3J285,218,90.29057339449542
A0A2N3J297,114,94.81741228070175
A0A2N3J299,300,96.82872666666667
A0A2N3J2A5,271,95.68447232472325
A0A2N3J2B0,298,93.5906711409396
A0A2N3J2D8,300,95.8591
A0A2N3J2E8,299,91.5335652173913
A0A2N3J2F6,299,91.1628662207358
A0A2N3J2G1,19,95.02131578947369
A0A2N3J2G4,230,89.91624782608696
A0A2N3J2G6,220,91.84326818181819
A0A2N3J2H1,271,95.40567158671585
A0A2N3J2H8,115,95.25727826086955
A0A2N3J2I5,300,96.76314666666667
A0A2N3J2M2,220,93.56309090909092
A0A2N3J2Q2,300,96.73878
A0A2N3J2R0,297,97.2256632996633
A0A2N3J2S8,236,94.71731779661017
A0A2N3J2X9,297,94.20500336700336
A0A2N3J365,282,95.88647517730497
A0A2N3J3A3,16,94.4003125
A0A2N3J3B1,3,99.296
A0A2N3J3D2,113,97.39421238938053
A0A2N3J3F9,297,92.60492592592593
A0A2N3J3G0,297,95.3762760942761
A0A2N3J3K3,299,92.40356856187292
A0A2N3J3L6,156,96.74125000000001
A0A2N3J3N0,54,91.05612962962962
A0A2N3J3Q6,106,93.4909716981132
A0A2N3J3V8,270,97.13733703703704
A0A2N3J3Z0,298,90.76187583892617
A0A2N3J3Z2,186,89.93617741935485
A0A2N3J400,292,95.77900342465753
A0A2N3J410,73,93.77764383561644
A0A2N3J433,278,95.5950071942446
A0A2N3J452,66,95.53948484848485
A0A2N3J461,240,93.16711666666667
A0A2N3J466,251,92.71305179282868
A0A2N3J467,285,92.71755438596492
A0A2N3J474,278,93.94374820143885
A0A2N3J499,6,95.80716666666666
A0A2N3J4C8,299,95.96924414715718
A0A2N3J4D2,244,93.02645491803278
A0A2N3J4J7,144,97.75149305555556
A0A2N3J4L2,194,87.84665463917526
A0A2N3J4L3,175,85.68214857142857
A0A2N3J4M1,181,92.93420994475139
A0A2N3J4M7,252,95.9914126984127
A0A2N3J4N0,45,92.38697777777777
A0A2N3J4P4,236,94.2527627118644
A0A2N3J4U1,283,95.26294699646644
A0A2N3J4X0,201,97.15473134328357
A0A2N3J4Y0,250,92.977532
A0A2N3J517,159,96.13245283018868
A0A2N3J520,292,94.73061643835617
A0A2N3J556,300,97.70310333333333
A0A2N3J578,101,96.80764356435644
A0A2N3J589,300,97.33064333333333
A0A2N3J5B7,300,93.70831666666666
A0A2N3J5D1,164,93.83492073170731
A0A2N3J5D6,298,94.87621812080538
A0A2N3J5E8,171,94.63323391812865
A0A2N3J5F0,223,93.97406278026907
A0A2N3J5F4,300,95.96810666666667
A0A2N3J5F7,189,94.15666666666667
A0A2N3J5F9,299,97.73939464882943
A0A2N3J5I6,231,92.83279220779221
A0A2N3J5I7,48,97.25764583333334
A0A2N3J5L1,43,94.55369767441861
A0A2N3J5L6,295,91.98011864406779
A0A2N3J5N1,291,96.7674914089347
A0A2N3J5N3,143,97.54575524475524
A0A2N3J5R3,45,92.13668888888888
A0A2N3J5R5,181,92.6838729281768
A0A2N3J5X5,236,94.40300423728814
A0A2N3J614,100,95.84055000000001
A0A2N3J632,299,94.4423779264214
A0A2N3J634,244,96.1120368852459
A0A2N3J650,275,94.29203272727273
A0A2N3J653,279,94.98481003584229
A0A2N3J688,300,97.41978666666667
A0A2N3J696,300,97.45357666666666
A0A2N3J6C6,291,92.13169759450172
A0A2N3J6D2,38,87.88692105263158
A0A2N3J6E7,290,94.26175172413792
A0A2N3J6K0,300,93.13845
A0A2N3J6K4,258,94.87844186046512
A0A2N3J6L5,151,93.84692052980132
A0A2N3J6N4,293,89.58072354948804
A0A2N3J6R2,30,86.17190000000001
A0A2N3J6U2,300,97.72851666666666
A0A2N3J6V4,37,97.12321621621622
A0A2N3J6V9,249,97.50344578313253
A0A2N3J6X0,96,98.13355208333333
A0A2N3J6X5,299,92.73733110367893
A0A2N3J6X8,136,96.39793382352941
A0A2N3J6Y2,294,90.2968537414966
A0A2N3J6Z3,10,98.29339999999999
A0A2N3J700,88,94.38182954545455
A0A2N3J708,282,94.08746099290781
A0A2N3J710,296,93.10228378378379
A0A2N3J727,297,96.69161616161617
A0A2N3J742,296,95.51743581081081
A0A2N3J747,226,95.94097345132744
A0A2N3J764,183,94.20662295081966
A0A2N3J784,197,98.012269035533
A0A2N3J7C7,228,95.09412280701754
A0A2N3J7F6,6,99.31216666666667
A0A2N3J7I5,293,95.74036860068259
A0A2N3J7J0,261,98.27308429118774
A0A2N3J7J4,178,91.48448314606742
A0A2N3J7K4,144,95.6385486111111
A0A2N3J7L3,162,94.48891358024692
A0A2N3J7L5,235,95.55862978723404
A0A2N3J7M7,277,96.02424909747293
A0A2N3J7N6,288,94.38444791666667
A0A2N3J7Q4,298,93.22979194630872
A0A2N3J7S1,298,96.15964093959731
A0A2N3J7W0,6,94.30483333333332
A0A2N3J7W9,291,94.44241580756014
A0A2N3J7X6,266,96.69106390977444
A0A2N3J7Z5,299,94.51486622073578
A0A2N3J7Z6,291,95.01436769759451
A0A2N3J802,293,96.80505119453925
A0A2N3J818,213,93.6221690140845
A0A2N3J825,288,89.0029826388889
A0A2N3J830,283,96.30687279151942
A0A2N3J834,294,91.05085714285714
A0A2N3J851,94,97.2913829787234
A0A2N3J852,300,97.32231333333333
A0A2N3J865,106,97.82940566037735
A0A2N3J882,299,98.42902675585283
A0A2N3J890,299,96.19404013377927
A0A2N3J897,253,96.12561264822133
A0A2N3J8B8,291,96.48406872852235
A0A2N3J8B9,300,92.28538333333334
A0A2N3J8D4,298,88.9039966442953
A0A2N3J8E2,298,94.48302684563758
A0A2N3J8H7,283,95.31658657243817
A0A2N3J8I0,300,90.12558
A0A2N3J8I2,298,90.83093624161073
A0A2N3J8J9,81,94.9136049382716
A0A2N3J8K0,300,97.37347
A0A2N3J8K2,275,96.69272727272727
A0A2N3J8L6,28,97.16517857142857
A0A2N3J8N3,215,93.26480465116279
A0A2N3J8N5,238,95.53636974789916
A0A2N3J8Q2,88,95.41268181818182
A0A2N3J8Q9,8,87.413375
A0A2N3J8U4,300,98.11558
A0A2N3J8V4,296,96.57904054054055
A0A2N3J8W6,11,98.73663636363636
A0A2N3J912,268,94.93385447761194
A0A2N3J927,150,93.60756666666667
A0A2N3J929,204,86.52203431372548
A0A2N3J934,290,95.70559310344828
A0A2N3J939,298,96.4426879194631
A0A2N3J940,298,96.5146510067114
A0A2N3J973,278,95.7731762589928
A0A2N3J974,149,96.11824161073825
A0A2N3J995,140,92.09203571428571
A0A2N3J996,181,89.36249171270718
A0A2N3J9C5,298,91.25840604026845
A0A2N3J9C7,300,96.13597333333334
A0A2N3J9D7,292,94.89132876712328
A0A2N3J9F8,111,96.53295495495495
A0A2N3J9G4,271,88.40963099630996
A0A2N3J9H1,242,94.0205082644628
A0A2N3J9J1,80,95.521625
A0A2N3J9L8,299,97.96437458193981
A0A2N3J9N2,78,93.37501282051282
A0A2N3J9P8,299,96.7843110367893
A0A2N3J9Q3,119,93.3537731092437
A0A2N3J9R8,1,100.0
A0A2N3J9U9,300,88.40934666666666
A0A2N3J9V0,298,96.37653355704698
A0A2N3J9X3,274,96.22805474452555
A0A2N3J9Z3,283,95.71278445229682
A0A2N3JA04,44,90.09354545454545
A0A2N3JA11,300,93.76541
A0A2N3JA69,273,89.83074725274726
A0A2N5WIL3,136,98.19135294117646
A0A2N5WIN4,14,98.69571428571429
A0A2N5WIP1,37,97.63686486486486
A0A2N5WK64,242,96.75135950413224
A0A2N5WKB6,216,93.03448148148148
A0A2N5WLG3,55,90.90901818181818
A0A2N5WMR9,10,98.0848
A0A2N5WPT4,299,96.64897324414716
A0A2N5WQX1,107,98.11468224299065
A0A2N5WTA1,59,99.29611864406779
A0A2P1NXQ2,299,93.71565551839466
A0A2P1P5K6,120,94.45749166666666
A0A2P1VKX0,9,99.30400000000002
A0A2P1VKZ4,31,98.64958064516128
A0A2P1VL31,30,99.32463333333334
A0A2P1VL50,4,96.3695
A0A2P1VL51,23,98.14752173913044
A0A2P1VL54,28,98.49278571428572
A0A2P1VL74,22,99.12754545454546
A0A2P1VL75,20,99.47685
A0A2P1VL80,52,88.9118653846154
A0A2P1VL91,22,99.53577272727271
A0A2P1VL96,21,99.45742857142858
A0A2P1VLA5,33,98.4600606060606
A0A2P1VLC5,8,99.44200000000001
A0A2P1VLE5,31,98.55045161290322
A0A2P1VLF5,19,99.52436842105263
A0A2P1VLG9,29,98.51148275862069
A0A2P1VLI1,172,82.4561569767442
A0A2P1VLK9,35,97.65888571428572
A0A2P1VLL4,30,98.0626
A0A2P1VLL5,300,85.80747333333333
A0A2P1VLL7,30,99.47623333333333
A0A2P1VLN8,19,98.75715789473684
A0A2P1VLS3,20,99.086
A0A2P1VLU0,231,85.38962337662338
A0A2P1VLU9,25,99.26024
A0A2P1VLV7,21,98.8482380952381
A0A2P1VLW9,177,83.22342937853108
A0A2P1VLX9,298,86.23804026845639
A0A2P1VMA5,8,99.5735
A0A2P1VMD0,35,95.55328571428572
A0A2P1VME2,24,96.70904166666666
A0A2P1VME6,31,97.37732258064517
A0A2P1VMJ4,28,97.67164285714286
A0A2P1VML3,19,99.141
A0A2P1VMN5,276,84.1469347826087
A0A2P1VMX4,14,99.18257142857144
A0A2P1VN20,299,82.80138795986623
A0A2P1VN24,14,94.22135714285714
A0A2P1VN70,33,99.65790909090909
A0A2P1VN80,21,98.7532380952381
A0A2P1VN97,28,98.67049999999999
A0A2P1VNB2,19,99.67157894736842
A0A2P1VND4,28,88.10428571428572
A0A2P1VNH9,23,98.96582608695653
A0A2P1VNM8,31,92.6678064516129
A0A2P1VNU0,13,99.7046153846154
A0A2P1VP04,17,98.96305882352942
A0A2P1VP34,28,97.93746428571428
A0A2P1VP46,30,98.223
A0A2P1VP59,26,98.69426923076922
A0A2P1VP63,15,99.38086666666666
A0A2P1VP68,34,99.13741176470589
A0A2P1VP76,254,83.47629133858267
A0A2P1VP83,20,98.26520000000001
A0A2P1VP91,9,99.801
A0A2P1VPA0,21,99.45404761904761
A0A2P1VPD2,12,99.49125
A0A2P1VPL0,32,98.37209375
A0A2P1VPM4,18,99.06777777777778
A0A2P1VPN8,28,98.97142857142858
A0A2P1VPQ7,144,83.31999305555556
A0A2P1VPR1,300,88.23738333333334
A0A2P1VPR8,20,98.58925
A0A2P1VPS6,13,99.7046153846154
A0A2P1VPU7,25,98.89247999999999
A0A2P1VPV6,32,99.000625
A0A2P1VPW0,47,89.03268085106383
A0A2P1VPW1,12,99.35491666666667
A0A2P1VPW7,12,91.60816666666666
A0A2P1VPX7,194,86.4241907216495
A0A2P1VPY5,21,98.90114285714286
A0A2P1VPZ3,300,83.98185
A0A2P1VPZ5,263,89.53646007604563
A0A2P1VQ32,299,88.08083612040134
A0A2P1VQ37,113,81.86469911504425
A0A2P1VQ48,33,98.12278787878789
A0A2P1VQ50,29,87.21393103448277
A0A2P1VQ53,134,83.28083582089552
A0A2P1VQ65,30,98.71046666666666
A0A2P1VQ70,18,99.506
A0A2P1VQ72,32,98.82103125
A0A2P1VQ75,26,84.82919230769231
A0A2P1VQ77,26,98.59157692307691
A0A2P1VQ97,72,83.33680555555556
A0A2P1VQA0,297,85.26593265993266
A0A2P1VQA2,16,99.755125
A0A2P1VQC2,11,99.79818181818182
A0A2P1VQC4,30,97.96226666666666
A0A2P1VQC7,11,99.49000000000001
A0A2P1VQD0,27,99.09962962962963
A0A2P1VQD5,23,99.10600000000001
A0A2P1VQD9,9,99.83
A0A2P1VQE4,22,97.68990909090908
A0A2P1VQF4,8,99.04375
A0A2P1VQG0,16,99.32825
A0A2P1VQJ3,16,98.36225
A0A2P1VQJ4,3,99.31966666666666
A0A2P1VQK9,30,97.14450000000001
A0A2P1VQP6,32,98.88184375
A0A2P1VQS4,23,99.06060869565216
A0A2P1VQT6,17,99.66964705882353
A0A2P1VQV7,5,98.301
A0A2P1VQW4,23,99.16265217391305
A0A2P1VR31,21,99.59023809523809
A0A2P1VR41,23,98.51365217391303
A0A2P1VR49,298,85.6801744966443
A0A2P1VR58,16,99.4129375
A0A2P1VR64,11,99.45281818181819
A0A2P1VRA6,280,83.36772142857143
A0A2P1VRB1,10,99.6922
A0A2P1VRF9,31,98.43096774193549
A0A2P1VRG4,23,99.53586956521738
A0A2P1VRG7,291,83.0259793814433
A0A2P1VRH1,163,83.6179509202454
A0A2P1VRH3,300,95.34048
